Composite.Element.REF	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
MAPK9|JNK2	-0.489199789	0.0469311014999997	-0.103746403	-0.539804369	-0.1108683345	-0.6555797075	-0.222035008	0.0468984100000001	-0.5974789525	0.0732520615	0.100973332	-0.0922021580000001	-0.064792399499999	-0.508964923	0.2084270465	-0.0455921065000001	0.614086189	-0.1410166725	0.046853527	-0.042492495	0	-0.0273217924999999	0.317466888	-0.224401141	-0.2155051445	-0.0386559205	0.182938927	-0.3981647605	0.395016249	-0.205775709	-0.2976954685	-0.0819788504999999	-0.0322280794999998	0.631703252	-0.2225035335	-0.179327419	0.248363235	-0.00289220400000001	-0.128018162	0.03265284	-0.067889821	-0.137825984	0.000443331000000047	0.296810908	0.032906356	-0.778079542	-0.040187466	-0.033160422	-0.0887976049999999	-0.055572485	-0.4023806725	-0.3235664915	-0.2041216075	-0.239215744	-0.379229133	-0.203536719	-0.0656676459999999	-0.128726896	0.037534225	-0.0139898550000002	0.2670359065
MAPK8|JNK_pT183_pT185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.359459905	-0.00715052999999996	0.024165215	0.07434547	0.259623778	-0.030581323	0.133627643	0.000470312000000028	0.0446136630000001	-0.060726752	0.464458639	0.088451866	0.268942045	0.42555538	-0.059421659	NA	NA	NA	NA	NA	-0.0436500870000001	0.127149247	-0.115362591	0.14819521	0.113994873	NA
MAPK8|JNK_pT183_pY185	0.3176490055	0.407670421	0.0930548365	-0.1274669445	0.217324729	-0.312823172	-0.5254304005	-0.4769287095	-0.352913162	-0.442922878	-0.1036014665	0.3479655085	-0.310643930999999	-0.3003588255	0.667375267	0.302825261	0.2182227815	0.254114305	0.0915820375	0.0689692905000001	-0.2041107015	0.370747367	0.2762347615	0.1444316135	-0.344704074	0.099075088	-0.0910572204999999	-0.087909789	0.3869410375	-0.0908006125	0.0254097229999999	0.0515032080000001	0.370158423	0.1173004405	0.148762442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.202047692	-0.321118511	-0.215247287	0.0274988285	-0.1942160605	NA	NA	NA	NA	NA	-0.357467655
XRCC5|Ku80	-0.1079703935	0.24811805	0.1734602495	-0.4655737625	0.463867319	-0.108022154	0.2830281865	-0.0739469935	0.0061787539999999	0.317058553	-0.2346171355	0.1752306005	0.679048002000001	0.5052170475	-1.580035002	-0.264614717	-0.5088657385	-0.50162113	0.1500499035	0.2726272295	-0.3247993265	0.562724486	-0.1634344335	0.4211350445	0.00843445499999995	0.120722455	0.5546096755	-0.206730406	-0.3631013065	0.0795595925	0.204959195	0.189466374	-0.0157177559999999	1.1861651105	-0.1713179	-0.321428492	-0.826945664	-0.692878292	0.336171107	0.23774405	-0.121132411	0.00274060799999998	-0.474734892	0.0989110870000001	0.058141353	-0.490887123	-0.89564612	-0.0829106189999999	-0.160163079	-0.050071092	0.555802323	0.575795779	0.428018764	-0.1510685285	0.3727857225	-0.0452107859999999	0.0526825510000001	-0.124570378	0.219051818	-0.0969316950000002	0.195771719
STK11|LKB1	-0.215170539	-0.0713713865000003	-0.189452863	0.164898828	0.000853924500000047	-0.1861434915	-0.294720476	-0.115385018	-0.0812681654999999	0.3055733525	0.379804034	-0.244408559	-0.181176156499999	-0.22297705	0.9366682085	-0.1984548365	0.360027799	-0.0485086475000003	-0.126661011	-0.263247375	-0.273906286	-0.2439779545	-0.09986338	0.04200192	-0.2965444925	-0.1284185355	0.258995514	-0.3033166585	0.276026705	-0.15301651	-0.1270523665	0.0613965725000001	-0.0812834564999998	-0.114258656	0.0555231614999999	0.336496732	0.313082134	-0.236403243	0.046370816	-0.021358498	-0.193427293	0.040122331	0.128276183	0.0390671970000001	0.058731922	0.315250383	0.106972717	-0.206898997	0.0640394320000001	0.232618942	-0.3602909555	0.0216703194999999	-0.1527130135	0.00461380600000005	-0.169725611	0.170686062	-0.0801735589999999	-0.0767324069999999	0.034011162	-0.0554870980000002	-0.0780049225000001
LCK|Lck	1.6588496745	0.414964863	-0.1256028085	0.0856456765000001	-0.20980137	-0.163947959	-0.5261261865	-0.0580385765	0.176290883	-0.0261138040000001	0.00970299949999998	0.1841543345	0.212432562000001	-0.2737538855	-0.584555196	-0.425775544	0.2541688545	-0.0512955800000002	-0.1158214555	-0.2453115775	-0.1984989865	-0.341742043	-0.4447921415	-0.4900374485	-0.528786902	-0.165765547	-0.3749401335	0.120054118	0.4670122205	-0.1523619585	-0.440593307	-0.308122458	-0.116488566	-0.1794988055	-0.057021928	0.0743657129999997	-0.314709362	-0.125672321	-0.050806602	-0.213626248	-0.125949175	-0.041004938	-0.276801135	-0.191483084	-0.085390988	-0.123557746	0.042342519	0.016487477	-0.0564901039999999	0.092562321	-0.255242715	-0.315307058	0.373675712	-0.3129145245	-0.0467849435	0.0602459729999999	0.146630822	-0.224837477	-0.104665436	-0.0696089410000002	0.231549726
MAPK1 MAPK3|MAPK_pT202_Y204	2.057759016	-1.6127740095	-0.474804414	0.77980851	-0.5164061135	-0.1453781535	-0.444918064	-0.838193679	1.3964993205	-1.2985260765	-0.257997959	0.137383549	1.0341357805	0.252484557	-1.4635434545	0.3161063425	-2.322921344	1.7496881975	-0.355337066	0.393754969	0.299899623	-0.5401789315	-0.378041442	1.521764869	0.0120692734999999	-0.3313627665	-2.015592757	0.7046919595	1.302289113	1.266303904	0.6140246895	0.00357244549999991	2.0533227495	0	0.0146278114999999	0.185464772	-0.984670325	0.180922448	0.453643431	0.0880899599999999	0.844284959	0.416017118	0.342238153	-0.648701722	0.227568679	0.008543839	-0.282370336	1.822492741	1.901369693	0.230508815	1.1183092315	1.2273887665	1.2773128655	0.759579542	-0.246161018	-0.269646006	1.75220316	-0.0795807829999999	1.610156658	-0.0684858260000002	-0.0767280745000003
MAP2K1|MEK1	-0.311534628	0.3096201895	0.0496412000000001	0.206352032	-0.0434692655	-0.0519735745	-0.729517386	-0.540627725	-0.3301676935	-0.4224052315	-0.395491732	0.126846356	-0.382211316499999	-0.527034534	1.7645960715	-0.0893972325000001	1.008421007	-0.4471168845	0.266042493	-0.415909671	-0.0702323700000001	-0.0226434245	0.267010764	-0.339088681	-0.3123690635	-0.1072582945	0.510956734	-0.4293497895	0.893726879	-0.443979319	-0.5890313635	0.3977854615	0.0500615785000001	-0.565074372	0.0837510014999999	0.561911107	1.034473494	-0.0361111560000001	0.0279950909999999	0.208715127	-0.290560578	0.158993871	0.301214756	0.791141692	0.117216385	-0.611894125	0.304729865	-0.164968493	-0.0890409830000001	0.550954869	-0.3240851365	-0.5047782335	-0.4236317825	0.590767641	-0.21905032	-0.230474342	-0.189877159	-0.336251055	0.145119093	-0.142279154	-0.4634798035
MAP2K1|MEK1_pS217_S221	0.606168275	-0.1018610895	-0.00151812100000004	0.207433791	0.1338183105	0.2031661015	0.183080112	0.119643534	0.7860010115	-0.2703037215	-0.361122734	0.217963178	0.032892274500001	0.254296586	-0.0984724754999999	-0.1739782205	-0.049558195	0.0877035894999998	-0.073846507	-0.121029999	-0.237441873	0.1566628265	-0.037246648	0.415904702	-0.1897422665	-0.0557604575	-0.50022642	0.1097840105	0.250089831	-0.0675357090000001	0.0413655414999999	-0.0146099714999999	0.4349983395	0.26754548	0.1265748225	0.441737022	4.02850000000288e-05	0.000455797000000008	-0.00311981499999998	-0.030438684	-0.074356837	0.010986677	-0.0349344269999999	0.108361122	-0.021641391	0.431793999	0.137712431	0.128320646	0.0182016220000001	0.027102264	1.1043209185	0.2708415395	0.1861020735	0.117118707	-0.037127745	0.277602753	0.30855299	-0.00675409100000002	0.145306087	-0.0156917880000002	0.0127734634999999
ERRFI1|MIG-6	-0.5434345215	-0.161695857	-0.0748347054999999	-0.1478310115	-0.229531701	-0.154728985	-0.1824647385	0.7178895165	-0.116667699	0.058850953	0.0925167635	-0.1195463175	0.013422716000001	-0.0541464495000001	0.280273349	-0.123658583	0.2120521385	-0.327662326	-0.00797136749999998	-0.1107822515	-0.2361460345	-0.0792952909999999	-0.0345855445	-0.1544814525	-0.00381011899999995	-0.073800016	0.0443343895000001	-0.093662472	0.0113641535	-0.1958951115	-0.0786445800000001	-0.0679447349999999	-0.137809896	-0.0665904244999997	-0.053276384	0.287926071	0.264423861	0	-0.056385575	-0.274956227	-0.076775625	-0.00958807600000001	0.03070973	0.19058136	-0.066220683	0.407913326	0.201581594	-0.103603111	-0.218446529	0.10572431	-0.0442123619999999	-0.237917038	-0.215777333	-0.2337207825	-0.1241703045	0.14467797	-0.00470920099999994	-0.036936606	-0.00369856300000002	-0.0588155320000002	0.00738455599999993
MSH2|MSH2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.370123247	-0.148676065	0.473071502	-0.214749797	0.0199800319999999	0.306980732	-0.0222983250000002	0.102576248	-0.271075147	0.0868572399999999	-0.0287026870000002	0.233484947	0.106996574	0.034659268	-0.253684193	NA	NA	NA	NA	NA	-0.343509789	-0.097248576	0.306196907	-0.385838111	0.202426507	NA
MSH6|MSH6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0693291100000002	-0.321462776	0.077143539	-0.113053005	0.017684587	0.00734304700000005	-0.051124369	-0.205228264	-0.0134965659999999	-0.048964668	-0.368179032	-0.159566685	-0.139741053	-0.0655061349999999	-0.230158341	NA	NA	NA	NA	NA	-0.187592085	-0.0516770269999999	-0.120290565	-0.072146191	-0.0534323760000002	NA
MYH11|MYH11	0.278286376	-0.1654466585	-0.262480905	0.179113515	0.5418788585	0.1330444705	0.583799357	0.283025872	-0.0636251584999999	0.1774323255	-0.714416583	-0.442949201	-0.428907151499999	0.0512320680000002	-0.4494868015	0.0264307505000002	0.11546101	0.0245073095000001	-0.147693371	0.388205043	0.567408784	-0.1234914865	0.20981257	-0.28304918	0.6701327285	0.3472117885	-0.105019135	1.1178713005	-0.31773622	0.183226068	0.3025157405	-0.2279421465	-0.1105934115	-0.141559759	0.8355871095	0.000310841999999756	0.012689556	1.217109159	-0.415657352	0.931167831	0.198978834	-0.181301877	-0.0119176239999999	-0.34974338	0.829238229	0.30023929	0.39374993	-0.267355013	0.0201663340000001	0.549002794	2.2389038305	1.0364430725	-0.2089096995	0.27666627	0.496664124	-0.857467965	-0.44526448	0.015800573	0.110065562	-0.0277525460000001	-0.4611917825
MRE11A|Mre11	-0.156066546	-0.0678746795000003	-0.201740702	0.234212017	-0.0471333075000001	0.2820962465	0.099234313	0.153480263	-0.0118084405000001	-0.0397776635000001	-0.060781769	-0.190592982	-0.194768511499999	0.0607828899999999	-0.0356739555000001	0.0701168354999999	0.01805274	-0.0436560055000003	-0.000643566000000026	0.082595538	0.0740605979999999	-0.1736332115	0.058200667	0.0533517019999999	0.1441762375	0.1956143795	-0.00272157399999995	0.2824335825	-0.038080366	-0.012067768	0.2342667405	0.0568796515000001	-0.0365501904999999	-0.157450281	0.1560887795	0.318598451	0.00281495400000001	0.065537812	-0.055802252	-0.093095356	-0.011612262	-0.053408076	-0.060393742	-0.050535842	-0.105425492	0.159064399	0.038205087	0.047017156	-0.029277656	-0.107666058	-0.1064006065	0.3422493625	0.00635581349999992	0.119985966	0.207954909	0.253806765	-0.0211001629999999	-0.058768848	-0.073625089	-0.0309464090000002	-0.1706059955
MYH9|Myosin-IIa_pS1943	-0.648191411	-0.3860338335	-0.213273724	-0.603166236	0.1764451525	-0.7177120445	0.282459586	0.00244560000000005	-1.2985751585	1.9562556825	1.737113022	1.850380592	1.9723240755	-0.050877101	0.1847470255	-0.00879959250000006	-0.55770169	0.2713974295	1.005575468	-0.589533938	0.65425352	0.6257330285	-0.046390081	-0.673573978	-0.0279626415000001	0.0958176284999999	-0.0454664209999999	-0.7480121315	-0.855099892	-0.52153494	-0.9197396525	-0.6846385635	-0.0509542344999998	-0.0158570499999997	-0.1982607235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0120163664999999	-0.3652375035	-0.3172274765	-1.211640482	-0.03940984	NA	NA	NA	NA	NA	0.7621069325
MYH9|Myosin-Iia_pS1943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795475241	-0.101639518	0.528510483	0.00902902200000004	-0.056987888	0.223617011	0.00838708600000004	0.0500100200000001	-0.318468288	-1.591713295	0.25406226	-0.241526594	0.085765189	-0.0139240929999999	0	NA	NA	NA	NA	NA	-0.018704658	0.209562256	0.210410991	0.079800964	0.0153621409999998	NA
CDH2|N-Cadherin	0.512914775	0.1785746625	-0.112368333	0.204137137	0.2087339905	0.1682661935	-0.170147378	-0.060641406	0.1858198775	0.3122900835	0.782288892	0.0529810289999999	0.018862006500001	-0.176212658	0.7910182755	0.2722922005	0.0148529150000001	0.2184655865	-0.191434052	-0.046627729	-0.00736576100000003	-0.3400513915	-0.142618119	0.175314389	-0.0887832175000001	-0.0380814885	0.561051791	-0.0525191515000001	0.113482022	0.0356081069999999	-0.1440652935	-0.0927140684999999	0.3445574255	-0.12066506	0.3654454395	-0.118485954	0.056161622	-0.17314546	0.06667397	-0.142224167	0.00760784800000003	0.552713998	0.196670107	0.245803004	-0.188459198	-0.04949993	-0.226779621	0.087952226	-0.0772626329999999	-0.111503311	-0.1704337215	-0.2463705675	0.0641975145	0.072346248	0.120829203	0.230497429	0.359864467	0.045111302	-0.016763382	0.0205541939999998	0.2913593305
NRAS|N-Ras	-0.4966830205	-0.146332253	-0.1459389485	0.1038039855	-0.145762062	0.222729851	0.1037171285	0.00830489550000002	0	-0.270752955	-0.1861472965	-0.1775354095	-0.278556059999999	0.0934295455	0.020561563	0.111316858	0.0983043995000001	-0.107904057	-0.1117899475	0.0672049885000001	-0.0808608045	-0.201224609	-0.00582646250000002	0.1049560115	0.100611148	0.116219275	-0.0147022524999999	0.21775914	-0.0702522995	-0.00676131250000001	0.130840598	-0.0277386799999999	-0.0259429969999998	-0.1775642065	0.097440763	0.240400873	0.0616017219999998	0.167933234	-0.037459234	-0.0786776790000001	0.0438029689999998	0.02045378	0.00282975499999999	0.048898291	-0.0589641780000002	0.177850616	0.116494644	-0.00461094099999998	-0.0417588980000001	-0.0382959990000001	-0.0428210229999999	-0.131313421	-0.134879815	0.1007026595	0.1722722075	0.0413408949999998	-0.0430674480000001	0.0767599049999999	-0.055017854	0.100198142	-0.06123807
NDRG1|NDRG1_pT346	0.509961687	0.0908446594999996	-0.052153766	-0.541152004	0.3543939615	0.4454713595	-0.166788871	0.538985379	0.1867281775	0.3288052705	-0.253049478	0.742333776	-0.654231708499999	0.233644711	0.3503719675	0.0815743245	-0.436529541	-0.1951244925	0.667314039	-0.089383743	0.959649584	0.1121929395	-0.0651063649999999	-0.349953293	0.1520574035	-0.0333192955	-0.461620632	0.4250089925	0.156674927	0.341249621	0.0423647905	0.1968790705	0.4050753595	-0.43290858	0.7904854605	-0.450121631	-0.256862383	0.118544929	0.012440277	-0.309134938	0.2459409	0.453333296	0.050684141	-0.240013084	-0.108036506	-0.066762756	-0.295362897	-0.036421138	0.110552055	-0.346034812	-0.4382622645	0.0250448864999997	-0.3035085165	-0.010521509	0	-0.895071685	0.726175106	0.088882137	-0.202801465	0.161040698	-0.4654183765
NFKB1|NF-kB-p65_pS536	-0.547575617	-0.5828609115	-0.0320235649999999	-0.707255078	-0.2196853455	-0.5247049275	-0.344945097	0.214554019	-0.00289750150000001	-0.8758227945	-0.124660914	-0.437261643	0.00803664950000105	-0.501301339	-1.3057415415	0.1851057345	-1.04739709	0.8163367895	0.625009954	0.118126548	1.041452555	1.1107696415	-0.143583833	-0.26609685	0.0706653845	0.7632520875	-0.621171838	0.1001947015	-0.30506807	0.165841257	0.2958903225	-0.0663475334999999	-0.1272637905	0.479826066	0.1911687685	0.132757831	-0.194727896	-0.024070827	0.230109735	0.18693638	0.101362717	0.301081766	0.033248352	-0.181825552	0.141676596	-0.151507981	-0.109363552	0.07281178	0.691713693	0.13773902	-0.6847661965	-1.0308744005	-0.8014678245	-0.937584842	-0.623730662	-0.157588267	0.0222946010000001	0.090230693	0.277970406	0.150436278	0.7724269425
NF2|NF2	-0.1288471505	0.171902652	-0.0188047465	-0.1118764405	0.338006568	-0.3651673	0.5541598905	-0.3197156045	-1.090342344	0.473769056	0.3149740645	0.3211742465	0.808749183000001	0.0626097625	-0.459866826	0.724563935	-0.2221496905	0.498830285	-0.0465881505	0.2947200575	0.2234117355	0.250607118	0.0489746324999999	0.0616624255	0.157845896	0.021477317	0.5543735945	-0.138408336	-0.2745834085	-0.0361837975	-0.0904437740000001	0.197118656	-0.200873496	0.7332383595	0.322166241	0.220554105	-0.246658181	-0.014544506	0.386863625	0.153209993	0.0647281830000001	0.302700126	0.228795388	0.270577487	0.080254248	-0.106281839	-0.279214149	0.023233495	0.040551004	0.068273761	0.173080031	0	-0.191209438	-0.2066350275	0.0247719285	-0.18998618	0.389544391	0.183973973	0.202053467	0.0133650819999998	0.241488005
NOTCH1|Notch1	-0.0878627655000002	-0.0564848190000003	0.3410930685	-0.1617994815	0.259678971	-0.479084325	0.3942730465	-0.1863769325	-0.00723554100000003	0.378444797	-0.0177830065	0.0678769184999999	-0.210285908999999	-0.4236948285	0.0898742040000001	0.218726723	-0.5621597775	-0.109244261	-0.0616115205	-0.1894077605	0.2606915685	0.412202436	0.2275763625	0.6169196135	0.238567533	0.2791972	-0.0171938354999999	-0.063992462	-0.0897408325	-0.0769049375	-0.21711255	0.437035091	0.179217506	0.0596779695000003	0.294784092	0.0147842379999998	-0.025563079	-0.033795027	0.489759941	0.282129819	-0.00974448299999997	0.087099893	0.141451766	0.231348372	0.053897731	-0.526523243	-0.208682379	-0.217638273	0.199535729	-0.021541119	0.156021588	0.594146452	0.014828383	-0.6099942445	0.00573973750000001	-0.089677063	-0.140361265	0.119616436	-0.091255631	0.157202807	0.0193476359999999
CDH3|P-Cadherin	2.8676999999977e-05	0.0749191235	-0.0685997789999998	0.120214555	0.0670885765000002	0.4239893675	0.303083389	0.0935928770000003	0.1752911425	-0.0990781734999999	-0.101605787	-0.247643074	-0.248754722499999	0.17063694	-0.1757350525	0.2012333985	0.109733266	-0.0316083665	-0.0877107199999998	0.246482932	0.0727771780000001	-0.3289394265	0.119922598	0.139126545	0.3790333555	0.3563366595	0.0286508460000002	0.5504665065	-0.141656087	0.113040544	0.3342878005	-0.0838338944999997	0.0105559225000003	0.00215182100000033	0.2519053605	-0.103059244	-0.038545641	0.096925778	-0.061614442	-0.18317481	0.136155752	0.325741906	0.051807165	-0.0934833829999999	-0.149037368	0.223067114	-0.051657223	-0.078737653	-0.0646215539999999	0.104885493	-0.1692154115	0.3757139725	-0.0352664604999999	0.0654161330000003	0.421601959	0.191271526	0.321656262	0.142384662	-0.076702505	0.203902151	-0.0403652175
SERPINE1|PAI-1	0.1338470585	-0.278654579	-0.2192165795	0.00370874850000008	-0.042326932	0.0645808330000001	-0.0293876725	0.4820874305	0.493836491	-0.060554085	1.3860851545	0.0440140474999999	-0.188498851999999	0.0487465784999999	-0.228681237	-0.154228966	-0.1267766555	-0.318712345	0.0826702315	-0.0767278765	-0.1479387615	-0.290902905	-0.1827060045	0.4450956705	0.00859551800000002	-0.033528475	-0.1770709255	0.024316355	-0.2251710085	-0.1621366535	-0.0321300810000001	-0.0975192279999998	-0.139872216	0.5230957685	-0.183692623	0.324939919	-0.105434844	0.225332868	-0.182563392	-0.240709846	-0.025011574	-0.272681079	-0.068671908	-0.323291389	-0.087667165	0.536523736	0.013094767	-0.216920214	-0.079969642	0.383333096	0.222425936	0.216896376	-0.333719677	-0.1178756195	-0.1923974385	1.152064667	-0.118924647	-0.019064653	0.212954252	-0.0780618450000002	-0.0516182760000001
PARP1|PARP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.694850458	-0.401673434	0.158129328	0.0998131399999999	0.164293881	0.0679962670000001	0.026763074	-0.143162608	0.0448830680000001	0.063576033	0.051285247	-0.122480256	0.00184131199999998	-0.253666965	-0.133535634	NA	NA	NA	NA	NA	-0.400736058	-0.033463006	0.090299931	-0.0908607929999999	0.0921804059999998	NA
PCNA|PCNA	-0.1847121965	-0.126834261	0.0429873804999999	-0.0793771315	-0.193540756	0.139348247	-0.1486177205	-0.1244342915	0.10389658	-0.0612149980000001	0.3367869055	0.0146930624999999	-0.085883347999999	-0.0248777825000001	-0.058521118	0.0223777189999999	-0.0282071195	-0.231652841	0.0111342125	-0.0336844075	-0.1122309675	0.058431886	0.0333706025	-0.0805067275000001	0.101821568	-0.0212943380000001	-0.0738801155	0.238059849	-0.1449156155	-0.0793693955000001	0.0602584209999999	-0.115038347	-0.111227213	-0.1562816305	0.025357886	-0.111117155	-0.043001736	0.143334792	-0.087671362	-0.090174142	0.044485522	-0.04636033	-0.00097613799999996	-0.0916130259999999	-0.103932357	0.164613224	-0.00604361599999992	-0.056000186	-0.0858739389999999	-0.177369907	-0.241087884	-0.0907884370000001	-0.16543602	-0.1066535315	0.0828022125	0.023732749	-0.100351937	-0.01901302	-0.069103249	0.0247364379999998	0.459585292
PDCD4|PDCD4	-0.0730041754999999	-0.1763252	0.2343195055	0.1637516145	-0.648440532	0.193761073	0.0813926265	0.1382711315	0.459014253	0.324346942	-1.1260728335	0.0441317334999999	1.393244631	0.0154683054999999	-1.04532375	-0.00685904400000004	-0.9545823215	0.2034467	0.3723514865	-0.2761853745	0.1611359245	0.536906152	-0.2778739065	0.9349141575	0.367787562	-0.161068866	-0.3820904135	0.479238418	0.4284500465	0.6183379795	0.601997374	-0.291378025	0.903470536	0.5541103815	-0.171092637	-0.3069992	-0.657425893	-0.059222224	0.095553223	-0.010271398	0.115722717	0.083708116	-0.134209777	-0.876187286	0.107833281	-0.460196528	-0.566817823	0.40621808	0.74666774	0.263465416	1.26817105	1.044543886	1.021055929	0.2770236585	0.4088190505	-0.250733839	0.247854899	-0.166959405	0.269090137	-0.0840454510000002	-0.0735874830000001
PDK1|PDK1	-0.4234397855	0.104658805	-0.2025047625	-0.0838610035	-0.0585784670000001	-0.150801655	-0.2121061235	-0.2679818935	-0.155044746	-0.084788501	-0.4441681795	0.0812575114999998	-0.359612530999999	-0.0552513905000001	0.409640498	-0.0138466560000001	0.5427947695	-0.261907689	0.1798591855	-0.1500585155	-0.0538701175000001	-0.051620658	0.0996742594999999	0.1784086545	-0.485340568	-0.26783041	-0.0730609965000001	-0.181637014	0.3602026115	-0.3858633985	-0.362904678	-0.113304164	-0.128692853	-0.2319255075	0.013215498	0.454757234	0.398164829	-0.061610849	-0.00105388499999999	0.091759803	-0.190249352	-0.04377308	-0.00206055999999996	0.261532069	0.017574627	0.0790509400000001	0.131624274	-0.126428738	-0.0625699959999999	0.302779289	0.039734575	-0.223938115	-0.189326267	0.0116201354999999	0.00401177149999998	0.10911843	-0.115606609	-0.21711103	-0.100542905	-0.0836981070000002	-0.203015467
PDK1|PDK1_pS241	-0.324695058	0.1578257525	-0.154354445	-0.18064274	-0.00359242549999994	-0.1840191665	-0.276508986	-0.404508605	-0.1529737735	-0.1143198985	-0.620537635	0.0852716389999999	-0.365454421499999	0	0.8921583815	-0.0365905455	0.700543922	-0.2685872345	0.236321656	-0.228144867	-0.0712889390000001	0.00439644450000004	0.070365912	0.229042501	-0.6663882855	-0.3560885275	0.0963652940000001	-0.2862781845	0.587228708	-0.428033734	-0.2950315525	0.0276476225000001	-0.0226366294999998	-0.182154512	0.0566014885	0.362252441	0.423319603	-0.206020211	0.070557455	0.326524958	-0.317629616	0.0122926839999999	0.012969974	0.297340444	0.188383241	0.373203996	0.225108758	-0.273009494	0.01715594	0.297407323	0.1337359385	-0.2064731585	-0.3275199875	0.00581614000000003	-0.0169913689999999	0.129461331	-0.123514169	-0.129849353	-0.017861495	-0.0435690670000002	-0.2075984235
PEA15|PEA15	0.871496787	0.6154766225	-0.0790752370000002	0.690062065	-0.0306449895000003	0.4187691855	0.711082192	-1.19892184	-0.1869253285	-0.6853446545	-0.636298172	-0.127664212	0.116044129500001	0.0693862929999997	0.5189161665	0.2015614375	-0.646659618	0.7708593275	-0.645895066	0.43473017	-0.547638123	-0.8037784335	-0.430665289	0.486846189	-0.1066658385	-0.3708365225	1.014656415	0.1220486865	0.282896932	0.531470602	-0.0166442485000001	0.6135224325	0.5238736245	-0.399414214	0.2257392755	-0.490819024	-0.128654771	-0.050576462	0.0925751279999999	0.079771558	-0.0195978600000001	-0.122375087	0.463375634	0.197000444	0.401157674	-0.0775215599999999	0.0872932470000002	0.267096209	0.636770343	0.392360351	-0.2620022695	0.5074263325	0.9330532375	0.811009086	-0.118635832	0.397271791	0.553959672	0.31127735	0.546138143	-0.149177775	-0.7046003085
PEA15|PEA15_pS116	0.495277419	0.2794860875	-0.0925007299999999	0.148319951	-0.0598421175000001	0.2409550045	0.824436534	-0.290422357	-0.2509053205	1.3690808145	0.792493986	0.95312627	1.0687157585	-0.077247369	0.2640947155	0.4175831365	-0.324835408	0.6967462535	-0.354569427	0.305569966	-0.0597726050000001	-0.0282238785	-0.171022052	-0.0579235480000001	0.1319823205	-0.2448171685	0	-0.0405117915000001	-0.135617529	0.185929266	-0.1822251515	-0.0161996755	0.1292851075	-0.348853197	0.6552518255	-0.0973203030000001	0.213365628	-0.537526745	-0.11655099	-0.116465736	-0.207631531	0.783662641	0.0260156110000001	0.15048979	0.0906936	-0.176737287	-0.423424718	-0.250578504	-0.118163254	0.271174401	-0.3095973715	0.1007130445	0.6451375345	0.370799726	-0.221081102	-0.12549083	0.743104409	-0.0985398559999999	0.14413848	-0.181885266	-0.3968436695
